date,home_team,away_team,home_score,away_score,tournament,year,month,result
2017-09-05,Bolivia,Chile,1,0,FIFA World Cup qualification,2017,9,W
2017-09-05,Burkina Faso,Senegal,2,2,FIFA World Cup qualification,2017,9,D
2017-09-05,Colombia,Brazil,1,1,FIFA World Cup qualification,2017,9,D
2017-09-05,Congo,Ghana,1,5,FIFA World Cup qualification,2017,9,L
2017-09-05,Dr Congo,Tunisia,2,2,FIFA World Cup qualification,2017,9,D
2017-09-05,Costa Rica,Mexico,1,1,FIFA World Cup qualification,2017,9,D
2017-09-05,Ecuador,Peru,0,2,FIFA World Cup qualification,2017,9,L
2017-09-05,Egypt,Uganda,1,0,FIFA World Cup qualification,2017,9,W
2017-09-05,Honduras,United States,1,1,FIFA World Cup qualification,2017,9,D
2017-09-05,Iceland,Ukraine,2,0,FIFA World Cup qualification,2017,9,W
2017-09-05,Iran,Syria,2,2,FIFA World Cup qualification,2017,9,D
2017-09-05,Iraq,United Arab Emirates,1,0,FIFA World Cup qualification,2017,9,W
2017-09-05,Republic Of Ireland,Serbia,0,1,FIFA World Cup qualification,2017,9,L
2017-09-05,Italy,Israel,1,0,FIFA World Cup qualification,2017,9,W
2017-09-05,Ivory Coast,Gabon,1,2,FIFA World Cup qualification,2017,9,L
2017-09-05,Kosovo,Finland,0,1,FIFA World Cup qualification,2017,9,L
2017-09-05,Liechtenstein,Spain,0,8,FIFA World Cup qualification,2017,9,L
2017-09-05,North Macedonia,Albania,1,1,FIFA World Cup qualification,2017,9,D
2017-09-05,Mali,Morocco,0,0,FIFA World Cup qualification,2017,9,D
2017-09-05,Moldova,Wales,0,2,FIFA World Cup qualification,2017,9,L
2017-09-05,Panama,Trinidad And Tobago,3,0,FIFA World Cup qualification,2017,9,W
2017-09-05,Paraguay,Uruguay,1,2,FIFA World Cup qualification,2017,9,L
2017-09-05,Qatar,China Pr,1,2,FIFA World Cup qualification,2017,9,L
2017-09-05,Saudi Arabia,Japan,1,0,FIFA World Cup qualification,2017,9,W
2017-09-05,Solomon Islands,New Zealand,2,2,FIFA World Cup qualification,2017,9,D
2017-09-05,South Africa,Cape Verde,1,2,FIFA World Cup qualification,2017,9,L
2017-09-05,Turkey,Croatia,1,0,FIFA World Cup qualification,2017,9,W
2017-09-05,Uzbekistan,South Korea,0,0,FIFA World Cup qualification,2017,9,D
2017-10-02,Macau,Laos,3,1,Friendly,2017,10,W
2017-10-05,Myanmar,Thailand,1,3,Friendly,2017,10,L
2017-10-05,Hong Kong,Laos,4,0,Friendly,2017,10,W
2017-10-05,Iran,Togo,2,0,Friendly,2017,10,W
2017-10-05,Iraq,Kenya,2,1,Friendly,2017,10,W
2017-10-05,Qatar,Singapore,3,1,Friendly,2017,10,W
2017-10-05,Taiwan,Mongolia,4,2,Friendly,2017,10,W
2017-10-05,Argentina,Peru,0,0,FIFA World Cup qualification,2017,10,D
2017-10-05,Armenia,Poland,1,6,FIFA World Cup qualification,2017,10,L
2017-10-05,Azerbaijan,Czech Republic,1,2,FIFA World Cup qualification,2017,10,L
2017-10-05,Bolivia,Brazil,0,0,FIFA World Cup qualification,2017,10,D
2017-10-05,Chile,Ecuador,2,1,FIFA World Cup qualification,2017,10,W
2017-10-05,Colombia,Paraguay,1,2,FIFA World Cup qualification,2017,10,L
2017-10-05,England,Slovenia,1,0,FIFA World Cup qualification,2017,10,W
2017-10-05,Malta,Lithuania,1,1,FIFA World Cup qualification,2017,10,D
2017-10-05,Montenegro,Denmark,0,1,FIFA World Cup qualification,2017,10,L
2017-10-05,Northern Ireland,Germany,1,3,FIFA World Cup qualification,2017,10,L
2017-10-05,Romania,Kazakhstan,3,1,FIFA World Cup qualification,2017,10,W
2017-10-05,San Marino,Norway,0,8,FIFA World Cup qualification,2017,10,L
2017-10-05,Scotland,Slovakia,1,0,FIFA World Cup qualification,2017,10,W
2017-10-05,Syria,Australia,1,1,FIFA World Cup qualification,2017,10,D
2017-10-05,Venezuela,Uruguay,0,0,FIFA World Cup qualification,2017,10,D
2017-10-06,Mauritania,Comoros,0,1,Friendly,2017,10,L
2017-10-06,Austria,Serbia,3,2,FIFA World Cup qualification,2017,10,W
2017-10-06,Croatia,Finland,1,1,FIFA World Cup qualification,2017,10,D
2017-10-06,Georgia,Wales,0,1,FIFA World Cup qualification,2017,10,L
2017-10-06,Republic Of Ireland,Moldova,2,0,FIFA World Cup qualification,2017,10,W
2017-10-06,Italy,North Macedonia,1,1,FIFA World Cup qualification,2017,10,D
2017-10-06,Kosovo,Ukraine,0,2,FIFA World Cup qualification,2017,10,L
2017-10-06,Liechtenstein,Israel,0,1,FIFA World Cup qualification,2017,10,L
2017-10-06,Mali,Ivory Coast,0,0,FIFA World Cup qualification,2017,10,D
2017-10-06,Mexico,Trinidad And Tobago,3,1,FIFA World Cup qualification,2017,10,W
2017-10-06,Spain,Albania,3,0,FIFA World Cup qualification,2017,10,W
2017-10-06,Turkey,Iceland,0,3,FIFA World Cup qualification,2017,10,L
2017-10-06,United States,Panama,4,0,FIFA World Cup qualification,2017,10,W
2017-10-07,Grenada,Guyana,1,0,Friendly,2017,10,W
2017-10-07,Russia,South Korea,4,2,Friendly,2017,10,W
2017-10-07,Saudi Arabia,Jamaica,5,2,Friendly,2017,10,W
2017-10-07,Tanzania,Malawi,1,1,Friendly,2017,10,D
2017-10-07,Andorra,Portugal,0,2,FIFA World Cup qualification,2017,10,L
2017-10-07,Belarus,Netherlands,1,3,FIFA World Cup qualification,2017,10,L
2017-10-07,Bosnia And Herzegovina,Belgium,3,4,FIFA World Cup qualification,2017,10,L
2017-10-07,Bulgaria,France,0,1,FIFA World Cup qualification,2017,10,L
2017-10-07,Cameroon,Algeria,2,0,FIFA World Cup qualification,2017,10,W
2017-10-07,Cape Verde,Senegal,0,2,FIFA World Cup qualification,2017,10,L
2017-10-07,Costa Rica,Honduras,1,1,FIFA World Cup qualification,2017,10,D
2017-10-07,Cyprus,Greece,1,2,FIFA World Cup qualification,2017,10,L
2017-10-07,Faroe Islands,Latvia,0,0,FIFA World Cup qualification,2017,10,D
2017-10-07,Gibraltar,Estonia,0,6,FIFA World Cup qualification,2017,10,L
2017-10-07,Guinea,Tunisia,1,4,FIFA World Cup qualification,2017,10,L
2017-10-07,Libya,Dr Congo,1,2,FIFA World Cup qualification,2017,10,L
2017-10-07,Morocco,Gabon,3,0,FIFA World Cup qualification,2017,10,W
2017-10-07,Nigeria,Zambia,1,0,FIFA World Cup qualification,2017,10,W
2017-10-07,South Africa,Burkina Faso,3,1,FIFA World Cup qualification,2017,10,W
2017-10-07,Sweden,Luxembourg,8,0,FIFA World Cup qualification,2017,10,W
2017-10-07,Switzerland,Hungary,5,2,FIFA World Cup qualification,2017,10,W
2017-10-07,Uganda,Ghana,0,0,FIFA World Cup qualification,2017,10,D
2017-10-08,El Salvador,Canada,1,0,Friendly,2017,10,W
2017-10-08,Thailand,Kenya,1,0,Friendly,2017,10,W
2017-10-08,Czech Republic,San Marino,5,0,FIFA World Cup qualification,2017,10,W
2017-10-08,Denmark,Romania,1,1,FIFA World Cup qualification,2017,10,D
2017-10-08,Egypt,Congo,2,1,FIFA World Cup qualification,2017,10,W
2017-10-08,Germany,Azerbaijan,5,1,FIFA World Cup qualification,2017,10,W
2017-10-08,Kazakhstan,Armenia,1,1,FIFA World Cup qualification,2017,10,D
2017-10-08,Lithuania,England,0,1,FIFA World Cup qualification,2017,10,L
2017-10-08,Norway,Northern Ireland,1,0,FIFA World Cup qualification,2017,10,W
2017-10-08,Poland,Montenegro,4,2,FIFA World Cup qualification,2017,10,W
2017-10-08,Slovakia,Malta,3,0,FIFA World Cup qualification,2017,10,W
2017-10-08,Slovenia,Scotland,2,2,FIFA World Cup qualification,2017,10,D
2017-10-09,Equatorial Guinea,Mauritius,3,1,Friendly,2017,10,W
2017-10-09,Albania,Italy,0,1,FIFA World Cup qualification,2017,10,L
2017-10-09,Finland,Turkey,2,2,FIFA World Cup qualification,2017,10,D
2017-10-09,Iceland,Kosovo,2,0,FIFA World Cup qualification,2017,10,W
2017-10-09,Israel,Spain,0,1,FIFA World Cup qualification,2017,10,L
2017-10-09,North Macedonia,Liechtenstein,4,0,FIFA World Cup qualification,2017,10,W
2017-10-09,Moldova,Austria,0,1,FIFA World Cup qualification,2017,10,L
2017-10-09,Serbia,Georgia,1,0,FIFA World Cup qualification,2017,10,W
2017-10-09,Ukraine,Croatia,0,2,FIFA World Cup qualification,2017,10,L
2017-10-09,Wales,Republic Of Ireland,0,1,FIFA World Cup qualification,2017,10,L
2017-10-10,Benin,Gabon,1,0,Friendly,2017,10,W
2017-10-10,South Korea,Morocco,1,3,Friendly,2017,10,L
2017-10-10,Qatar,Curaçao,1,2,Friendly,2017,10,L
2017-10-10,Russia,Iran,1,1,Friendly,2017,10,D
2017-10-10,Saudi Arabia,Ghana,0,3,Friendly,2017,10,L
2017-10-10,Australia,Syria,2,1,FIFA World Cup qualification,2017,10,W
2017-10-10,Belgium,Cyprus,4,0,FIFA World Cup qualification,2017,10,W
2017-10-10,Brazil,Chile,3,0,FIFA World Cup qualification,2017,10,W
2017-10-10,Ecuador,Argentina,1,3,FIFA World Cup qualification,2017,10,L
2017-10-10,Estonia,Bosnia And Herzegovina,1,2,FIFA World Cup qualification,2017,10,L
2017-10-10,France,Belarus,2,1,FIFA World Cup qualification,2017,10,W
2017-10-10,Greece,Gibraltar,4,0,FIFA World Cup qualification,2017,10,W
2017-10-10,Honduras,Mexico,3,2,FIFA World Cup qualification,2017,10,W
2017-10-10,Hungary,Faroe Islands,1,0,FIFA World Cup qualification,2017,10,W
2017-10-10,Latvia,Andorra,4,0,FIFA World Cup qualification,2017,10,W
2017-10-10,Luxembourg,Bulgaria,1,1,FIFA World Cup qualification,2017,10,D
2017-10-10,Netherlands,Sweden,2,0,FIFA World Cup qualification,2017,10,W
2017-10-10,Panama,Costa Rica,2,1,FIFA World Cup qualification,2017,10,W
2017-10-10,Paraguay,Venezuela,0,1,FIFA World Cup qualification,2017,10,L
2017-10-10,Peru,Colombia,1,1,FIFA World Cup qualification,2017,10,D
2017-10-10,Portugal,Switzerland,2,0,FIFA World Cup qualification,2017,10,W
2017-10-10,Trinidad And Tobago,United States,2,1,FIFA World Cup qualification,2017,10,W
2017-10-10,Uruguay,Bolivia,4,2,FIFA World Cup qualification,2017,10,W
2017-10-24,Grenada,Panama,0,5,Friendly,2017,10,L
2017-10-28,Bermuda,Barbados,2,3,Friendly,2017,10,L
2017-11-08,Congo,Benin,1,1,Friendly,2017,11,D
2017-11-08,Iceland,Czech Republic,1,2,Friendly,2017,11,L
2017-11-08,Nicaragua,Dominican Republic,0,3,Friendly,2017,11,L
2017-11-09,Armenia,Belarus,4,1,Friendly,2017,11,W
2017-11-09,Cambodia,Myanmar,1,2,Friendly,2017,11,L
2017-11-09,Finland,Estonia,3,0,Friendly,2017,11,W
2017-11-09,Hong Kong,Bahrain,0,2,Friendly,2017,11,L
2017-11-09,Iran,Panama,2,1,Friendly,2017,11,W
2017-11-09,Luxembourg,Hungary,2,1,Friendly,2017,11,W
2017-11-09,Romania,Turkey,2,0,Friendly,2017,11,W
2017-11-09,Scotland,Netherlands,0,1,Friendly,2017,11,L
2017-11-09,Singapore,Lebanon,0,1,Friendly,2017,11,L
2017-11-09,Croatia,Greece,4,1,FIFA World Cup qualification,2017,11,W
2017-11-09,Northern Ireland,Switzerland,0,1,FIFA World Cup qualification,2017,11,L
2017-11-10,Belgium,Mexico,3,3,Friendly,2017,11,D
2017-11-10,China Pr,Serbia,0,2,Friendly,2017,11,L
2017-11-10,England,Germany,0,0,Friendly,2017,11,D
2017-11-10,France,Wales,2,0,Friendly,2017,11,W
2017-11-10,Georgia,Cyprus,1,0,Friendly,2017,11,W
2017-11-10,Japan,Brazil,1,3,Friendly,2017,11,L
2017-11-10,South Korea,Colombia,2,1,Friendly,2017,11,W
2017-11-10,Poland,Uruguay,0,0,Friendly,2017,11,D
2017-11-10,Portugal,Saudi Arabia,3,0,Friendly,2017,11,W
2017-11-10,Ukraine,Slovakia,2,1,Friendly,2017,11,W
2017-11-10,Algeria,Nigeria,3,0,FIFA World Cup qualification,2017,11,W
2017-11-10,Honduras,Australia,0,0,FIFA World Cup qualification,2017,11,D
2017-11-10,South Africa,Senegal,0,2,FIFA World Cup qualification,2017,11,L
2017-11-10,Sweden,Italy,1,0,FIFA World Cup qualification,2017,11,W
2017-11-11,Comoros,Madagascar,1,1,Friendly,2017,11,D
2017-11-11,Dominican Republic,Nicaragua,1,0,Friendly,2017,11,W
2017-11-11,North Macedonia,Norway,2,0,Friendly,2017,11,W
2017-11-11,Malawi,Lesotho,1,1,Friendly,2017,11,D
2017-11-11,Namibia,Zimbabwe,3,1,Friendly,2017,11,W
2017-11-11,Qatar,Czech Republic,0,1,Friendly,2017,11,L
2017-11-11,Russia,Argentina,0,1,Friendly,2017,11,L
2017-11-11,Spain,Costa Rica,5,0,Friendly,2017,11,W
2017-11-11,Trinidad And Tobago,Grenada,2,2,Friendly,2017,11,D
2017-11-11,Dr Congo,Guinea,3,1,FIFA World Cup qualification,2017,11,W
2017-11-11,Denmark,Republic Of Ireland,0,0,FIFA World Cup qualification,2017,11,D
2017-11-11,Gabon,Mali,0,0,FIFA World Cup qualification,2017,11,D
2017-11-11,Ivory Coast,Morocco,0,2,FIFA World Cup qualification,2017,11,L
2017-11-11,New Zealand,Peru,0,0,FIFA World Cup qualification,2017,11,D
2017-11-11,Tunisia,Libya,0,0,FIFA World Cup qualification,2017,11,D
2017-11-11,Zambia,Cameroon,2,2,FIFA World Cup qualification,2017,11,D
2017-11-12,Benin,Tanzania,1,1,Friendly,2017,11,D
2017-11-12,Malta,Estonia,0,3,Friendly,2017,11,L
2017-11-12,Togo,Mauritius,6,0,Friendly,2017,11,W
2017-11-12,Congo,Uganda,1,1,FIFA World Cup qualification,2017,11,D
2017-11-12,Ghana,Egypt,1,1,FIFA World Cup qualification,2017,11,D
2017-11-12,Greece,Croatia,0,0,FIFA World Cup qualification,2017,11,D
2017-11-12,Switzerland,Northern Ireland,0,0,FIFA World Cup qualification,2017,11,D
2017-11-13,Armenia,Cyprus,3,2,Friendly,2017,11,W
2017-11-13,Bulgaria,Saudi Arabia,1,0,Friendly,2017,11,W
2017-11-13,Georgia,Belarus,2,2,Friendly,2017,11,D
2017-11-13,Iran,Venezuela,1,0,Friendly,2017,11,W
2017-11-13,Iraq,Syria,1,1,Friendly,2017,11,D
2017-11-13,Kosovo,Latvia,4,3,Friendly,2017,11,W
2017-11-13,Poland,Mexico,0,1,Friendly,2017,11,L
2017-11-13,Turkey,Albania,2,3,Friendly,2017,11,L
2017-11-13,Italy,Sweden,0,0,FIFA World Cup qualification,2017,11,D
2017-11-14,Algeria,Central African Republic,3,0,Friendly,2017,11,W
2017-11-14,Argentina,Nigeria,2,4,Friendly,2017,11,L
2017-11-14,Austria,Uruguay,2,1,Friendly,2017,11,W
2017-11-14,Belgium,Japan,1,0,Friendly,2017,11,W
2017-11-14,China Pr,Colombia,0,4,Friendly,2017,11,L
2017-11-14,England,Brazil,0,0,Friendly,2017,11,D
2017-11-14,Gabon,Botswana,0,0,Friendly,2017,11,D
2017-11-14,Germany,France,2,2,Friendly,2017,11,D
2017-11-14,Hungary,Costa Rica,1,0,Friendly,2017,11,W
2017-11-14,South Korea,Serbia,1,1,Friendly,2017,11,D
2017-11-14,Portugal,United States,1,1,Friendly,2017,11,D
2017-11-14,Qatar,Iceland,1,1,Friendly,2017,11,D
2017-11-14,Romania,Netherlands,0,3,Friendly,2017,11,L
2017-11-14,Russia,Spain,3,3,Friendly,2017,11,D
2017-11-14,Slovakia,Norway,1,0,Friendly,2017,11,W
2017-11-14,Trinidad And Tobago,Guyana,1,1,Friendly,2017,11,D
2017-11-14,United Arab Emirates,Uzbekistan,1,0,Friendly,2017,11,W
2017-11-14,Wales,Panama,1,1,Friendly,2017,11,D
2017-11-14,Burkina Faso,Cape Verde,4,0,FIFA World Cup qualification,2017,11,W
2017-11-14,Republic Of Ireland,Denmark,1,5,FIFA World Cup qualification,2017,11,L
2017-11-14,Senegal,South Africa,2,1,FIFA World Cup qualification,2017,11,W
2017-11-15,Australia,Honduras,3,1,FIFA World Cup qualification,2017,11,W
2017-11-15,Peru,New Zealand,2,0,FIFA World Cup qualification,2017,11,W
2017-11-18,Fiji,Estonia,0,2,Friendly,2017,11,L
2017-11-22,Vanuatu,Estonia,0,1,Friendly,2017,11,L
2017-11-25,Indonesia,Guyana,2,1,Friendly,2017,11,W
2017-11-26,New Caledonia,Estonia,1,1,Friendly,2017,11,D
2017-12-01,Laos,Philippines,1,3,Friendly,2017,12,L
2017-12-02,Indonesia,Brunei,4,0,Friendly,2017,12,W
2017-12-02,Kyrgyzstan,Mongolia,3,0,Friendly,2017,12,W
2017-12-03,Laos,Timor-Leste,2,1,Friendly,2017,12,W
2017-12-03,Saint Kitts And Nevis,Grenada,1,0,Friendly,2017,12,W
2017-12-03,Taiwan,Philippines,3,0,Friendly,2017,12,W
2017-12-03,Kenya,Rwanda,2,0,CECAFA Cup,2017,12,W
2017-12-03,Libya,Tanzania,0,0,CECAFA Cup,2017,12,D
2017-12-04,Brunei,Kyrgyzstan,0,4,Friendly,2017,12,L
2017-12-04,Indonesia,Mongolia,3,2,Friendly,2017,12,W
2017-12-04,Taiwan,Timor-Leste,3,1,Friendly,2017,12,W
2017-12-04,Uganda,Burundi,0,0,CECAFA Cup,2017,12,D
2017-12-05,Timor-Leste,Philippines,1,0,Friendly,2017,12,W
2017-12-05,Taiwan,Laos,2,0,Friendly,2017,12,W
2017-12-05,Kenya,Libya,0,0,CECAFA Cup,2017,12,D
2017-12-05,South Sudan,Ethiopia,0,3,CECAFA Cup,2017,12,L
2017-12-05,Zanzibar,Rwanda,3,1,CECAFA Cup,2017,12,W
2017-12-06,Indonesia,Kyrgyzstan,0,1,Friendly,2017,12,L
2017-12-07,Burundi,Ethiopia,4,1,CECAFA Cup,2017,12,W
2017-12-07,Rwanda,Libya,0,0,CECAFA Cup,2017,12,D
2017-12-07,Tanzania,Zanzibar,1,2,CECAFA Cup,2017,12,L
2017-12-08,Uganda,South Sudan,5,1,CECAFA Cup,2017,12,W
2017-12-09,Kenya,Zanzibar,0,0,CECAFA Cup,2017,12,D
2017-12-09,Rwanda,Tanzania,2,1,CECAFA Cup,2017,12,W
2017-12-10,Ethiopia,Uganda,1,1,CECAFA Cup,2017,12,D
2017-12-11,Kenya,Tanzania,1,0,CECAFA Cup,2017,12,W
2017-12-11,Libya,Zanzibar,1,0,CECAFA Cup,2017,12,W
2017-12-11,South Sudan,Burundi,0,0,CECAFA Cup,2017,12,D
2017-12-14,Qatar,Liechtenstein,1,2,Friendly,2017,12,L
2017-12-14,Kenya,Burundi,1,0,CECAFA Cup,2017,12,W
2017-12-15,Uganda,Zanzibar,1,2,CECAFA Cup,2017,12,L
2017-12-17,Burundi,Uganda,1,2,CECAFA Cup,2017,12,L
2017-12-17,Kenya,Zanzibar,2,2,CECAFA Cup,2017,12,D
2017-12-18,Bahrain,Kuwait,0,0,Friendly,2017,12,D
2017-12-25,Jordan,Libya,1,1,Friendly,2017,12,D
2018-01-07,Estonia,Sweden,1,1,Friendly,2018,1,D
2018-01-11,Denmark,Sweden,0,1,Friendly,2018,1,L
2018-01-11,Indonesia,Iceland,0,6,Friendly,2018,1,L
2018-01-11,Jordan,Finland,1,2,Friendly,2018,1,L
2018-01-13,Morocco,Mauritania,4,0,African Nations Championship,2018,1,W
2018-01-14,Indonesia,Iceland,1,4,Friendly,2018,1,L
2018-01-14,Guinea,Sudan,1,2,African Nations Championship,2018,1,L
2018-01-14,Ivory Coast,Namibia,0,1,African Nations Championship,2018,1,L
2018-01-14,Zambia,Uganda,3,1,African Nations Championship,2018,1,W
2018-01-15,Libya,Equatorial Guinea,3,0,African Nations Championship,2018,1,W
2018-01-15,Nigeria,Rwanda,0,0,African Nations Championship,2018,1,D
2018-01-16,Angola,Burkina Faso,0,0,African Nations Championship,2018,1,D
2018-01-16,Cameroon,Congo,0,1,African Nations Championship,2018,1,L
2018-01-17,Morocco,Guinea,3,1,African Nations Championship,2018,1,W
2018-01-17,Sudan,Mauritania,1,0,African Nations Championship,2018,1,W
2018-01-18,Ivory Coast,Zambia,0,2,African Nations Championship,2018,1,L
2018-01-18,Uganda,Namibia,0,1,African Nations Championship,2018,1,L
2018-01-19,Libya,Nigeria,0,1,African Nations Championship,2018,1,L
2018-01-19,Rwanda,Equatorial Guinea,1,0,African Nations Championship,2018,1,W
2018-01-20,Angola,Cameroon,1,0,African Nations Championship,2018,1,W
2018-01-20,Congo,Burkina Faso,2,0,African Nations Championship,2018,1,W
2018-01-21,Mauritania,Guinea,0,1,African Nations Championship,2018,1,L
2018-01-21,Morocco,Sudan,0,0,African Nations Championship,2018,1,D
2018-01-22,Namibia,Zambia,1,1,African Nations Championship,2018,1,D
2018-01-22,Uganda,Ivory Coast,0,0,African Nations Championship,2018,1,D
2018-01-23,Equatorial Guinea,Nigeria,1,3,African Nations Championship,2018,1,L
2018-01-23,Rwanda,Libya,0,1,African Nations Championship,2018,1,L
2018-01-24,Burkina Faso,Cameroon,1,1,African Nations Championship,2018,1,D
2018-01-24,Congo,Angola,0,0,African Nations Championship,2018,1,D
2018-01-27,Moldova,South Korea,0,1,Friendly,2018,1,L
2018-01-27,Morocco,Namibia,2,0,African Nations Championship,2018,1,W
2018-01-27,Zambia,Sudan,0,1,African Nations Championship,2018,1,L
2018-01-28,United States,Bosnia And Herzegovina,0,0,Friendly,2018,1,D
2018-01-28,Yorkshire,Ellan Vannin,1,1,Friendly,2018,1,D
2018-01-28,Congo,Libya,1,1,African Nations Championship,2018,1,D
2018-01-28,Nigeria,Angola,2,1,African Nations Championship,2018,1,W
2018-01-30,Azerbaijan,Moldova,0,0,Friendly,2018,1,D
2018-01-30,Jamaica,South Korea,2,2,Friendly,2018,1,D
2018-01-31,Mexico,Bosnia And Herzegovina,1,0,Friendly,2018,1,W
2018-01-31,Morocco,Libya,3,1,African Nations Championship,2018,1,W
2018-01-31,Sudan,Nigeria,0,1,African Nations Championship,2018,1,L
2018-02-03,Latvia,South Korea,0,1,Friendly,2018,2,L
2018-02-03,Libya,Sudan,1,1,African Nations Championship,2018,2,D
2018-02-04,Morocco,Nigeria,4,0,African Nations Championship,2018,2,W
2018-02-26,Saudi Arabia,Moldova,3,0,Friendly,2018,2,W
2018-02-28,Iraq,Saudi Arabia,4,1,Friendly,2018,2,W
2018-03-17,Iran,Sierra Leone,4,0,Friendly,2018,3,W
2018-03-21,Andorra,Liechtenstein,1,0,Friendly,2018,3,W
2018-03-21,Antigua And Barbuda,Bermuda,3,2,Friendly,2018,3,W
2018-03-21,Iraq,Qatar,2,3,Friendly,2018,3,L
2018-03-21,Jordan,Kuwait,1,0,Friendly,2018,3,W
2018-03-21,Laos,Cambodia,0,1,Friendly,2018,3,L
2018-03-21,Madagascar,Togo,0,0,Friendly,2018,3,D
2018-03-21,South Africa,Angola,1,1,Friendly,2018,3,D
2018-03-21,Tahiti,New Caledonia,0,0,Friendly,2018,3,D
2018-03-21,Zambia,Zimbabwe,2,2,Friendly,2018,3,D
2018-03-22,Algeria,Tanzania,4,1,Friendly,2018,3,W
2018-03-22,Bahrain,Palestine,0,0,Friendly,2018,3,D
2018-03-22,Belize,Grenada,4,2,Friendly,2018,3,W
2018-03-22,Burkina Faso,Guinea-Bissau,2,0,Friendly,2018,3,W
2018-03-22,China Pr,Wales,0,6,Friendly,2018,3,L
2018-03-22,Denmark,Panama,1,0,Friendly,2018,3,W
2018-03-22,Dominican Republic,Turks And Caicos Islands,4,0,Friendly,2018,3,W
2018-03-22,Faroe Islands,Latvia,1,1,Friendly,2018,3,D
2018-03-22,Macau,Mauritius,0,1,Friendly,2018,3,L
2018-03-22,Malaysia,Mongolia,2,2,Friendly,2018,3,D
2018-03-22,Malta,Luxembourg,0,1,Friendly,2018,3,L
2018-03-22,Nicaragua,Cuba,3,1,Friendly,2018,3,W
2018-03-22,Philippines,Fiji,3,2,Friendly,2018,3,W
2018-03-22,Slovakia,United Arab Emirates,2,1,Friendly,2018,3,W
2018-03-22,Thailand,Gabon,0,0,Friendly,2018,3,D
2018-03-23,Austria,Slovenia,3,0,Friendly,2018,3,W
2018-03-23,Azerbaijan,Belarus,0,1,Friendly,2018,3,L
2018-03-23,Bulgaria,Bosnia And Herzegovina,0,1,Friendly,2018,3,L
2018-03-23,Curaçao,Bolivia,1,1,Friendly,2018,3,D
2018-03-23,Cyprus,Montenegro,0,0,Friendly,2018,3,D
2018-03-23,Finland,North Macedonia,0,0,Friendly,2018,3,D
2018-03-23,France,Colombia,2,3,Friendly,2018,3,L
2018-03-23,Gambia,Central African Republic,1,1,Friendly,2018,3,D
2018-03-23,Germany,Spain,1,1,Friendly,2018,3,D
2018-03-23,Greece,Switzerland,0,1,Friendly,2018,3,L
2018-03-23,Guadeloupe,Trinidad And Tobago,0,1,Friendly,2018,3,L
2018-03-23,Hungary,Kazakhstan,2,3,Friendly,2018,3,L
2018-03-23,Italy,Argentina,0,2,Friendly,2018,3,L
2018-03-23,Japan,Mali,1,1,Friendly,2018,3,D
2018-03-23,Mexico,Iceland,3,0,Friendly,2018,3,W
2018-03-23,Netherlands,England,0,1,Friendly,2018,3,L
2018-03-23,Norway,Australia,4,1,Friendly,2018,3,W
2018-03-23,Peru,Croatia,2,0,Friendly,2018,3,W
2018-03-23,Poland,Nigeria,0,1,Friendly,2018,3,L
2018-03-23,Portugal,Egypt,2,1,Friendly,2018,3,W
2018-03-23,Russia,Brazil,0,3,Friendly,2018,3,L
2018-03-23,Scotland,Costa Rica,0,1,Friendly,2018,3,L
2018-03-23,Senegal,Uzbekistan,1,1,Friendly,2018,3,D
2018-03-23,Serbia,Morocco,1,2,Friendly,2018,3,L
2018-03-23,Singapore,Maldives,3,2,Friendly,2018,3,W
2018-03-23,Tunisia,Iran,1,0,Friendly,2018,3,W
2018-03-23,Turkey,Republic Of Ireland,1,0,Friendly,2018,3,W
2018-03-23,Ukraine,Saudi Arabia,1,1,Friendly,2018,3,D
